Temperatur;Luftfeuchtigkeit;Timestamp
30.29526;60.32196;(2023, 8, 23, 14, 29, 47)
30.25253;60.36927;(2023, 8, 23, 14, 29, 48)
30.25253;60.3357;(2023, 8, 23, 14, 29, 49)
30.25253;60.26703;(2023, 8, 23, 14, 29, 50)
30.25253;60.2182;(2023, 8, 23, 14, 29, 51)
30.25253;60.16175;(2023, 8, 23, 14, 29, 52)
30.26855;60.12055;(2023, 8, 23, 14, 29, 53)
30.25253;60.2182;(2023, 8, 23, 14, 29, 54)
30.28191;60.28229;(2023, 8, 23, 14, 29, 55)
30.29526;60.29602;(2023, 8, 23, 14, 29, 56)
30.30861;60.32349;(2023, 8, 23, 14, 29, 57)
30.26855;60.37232;(2023, 8, 23, 14, 29, 58)
30.26855;60.33722;(2023, 8, 23, 14, 29, 59)
30.28191;60.45472;(2023, 8, 23, 14, 30, 0)
30.29526;60.57374;(2023, 8, 23, 14, 30, 1)
30.28191;60.60273;(2023, 8, 23, 14, 30, 2)
30.29526;60.6302;(2023, 8, 23, 14, 30, 3)
30.28191;60.65156;(2023, 8, 23, 14, 30, 4)
30.29526;60.67445;(2023, 8, 23, 14, 30, 5)
30.29526;60.63935;(2023, 8, 23, 14, 30, 6)
30.29526;60.51423;(2023, 8, 23, 14, 30, 7)
30.30861;60.47303;(2023, 8, 23, 14, 30, 8)
30.28191;60.35096;(2023, 8, 23, 14, 30, 9)
30.29526;60.27314;(2023, 8, 23, 14, 30, 10)
30.29526;60.20447;(2023, 8, 23, 14, 30, 11)
30.28191;60.14496;(2023, 8, 23, 14, 30, 12)
30.26855;60.12055;(2023, 8, 23, 14, 30, 13)
30.28191;60.06562;(2023, 8, 23, 14, 30, 14)
30.28191;60.11139;(2023, 8, 23, 14, 30, 15)
30.28191;60.18006;(2023, 8, 23, 14, 30, 16)
30.29526;60.28534;(2023, 8, 23, 14, 30, 17)
30.28191;60.45472;(2023, 8, 23, 14, 30, 18)
30.28191;60.47761;(2023, 8, 23, 14, 30, 19)
30.28191;60.50202;(2023, 8, 23, 14, 30, 20)
30.26855;60.383;(2023, 8, 23, 14, 30, 21)
30.26855;60.383;(2023, 8, 23, 14, 30, 22)
30.26855;60.34943;(2023, 8, 23, 14, 30, 23)
30.25253;60.3357;(2023, 8, 23, 14, 30, 24)
30.26855;60.30365;(2023, 8, 23, 14, 30, 25)
30.26855;60.18921;(2023, 8, 23, 14, 30, 26)
30.26855;60.16632;(2023, 8, 23, 14, 30, 27)
30.25253;60.2533;(2023, 8, 23, 14, 30, 28)
30.26855;60.32654;(2023, 8, 23, 14, 30, 29)
30.26855;60.30365;(2023, 8, 23, 14, 30, 30)
30.22583;60.23957;(2023, 8, 23, 14, 30, 31)
30.23918;60.17243;(2023, 8, 23, 14, 30, 32)
30.25253;60.17548;(2023, 8, 23, 14, 30, 33)
30.23918;60.13886;(2023, 8, 23, 14, 30, 34)
30.22583;60.07935;(2023, 8, 23, 14, 30, 35)
30.22583;60.11292;(2023, 8, 23, 14, 30, 36)
30.23918;60.09003;(2023, 8, 23, 14, 30, 37)
30.22583;60.22736;(2023, 8, 23, 14, 30, 38)
30.25253;60.27771;(2023, 8, 23, 14, 30, 39)
30.23918;60.24109;(2023, 8, 23, 14, 30, 40)
30.19646;60.19989;(2023, 8, 23, 14, 30, 41)
30.20981;60.16785;(2023, 8, 23, 14, 30, 42)
30.20981;60.12055;(2023, 8, 23, 14, 30, 43)
30.19646;60.1175;(2023, 8, 23, 14, 30, 44)
30.20981;60.13123;(2023, 8, 23, 14, 30, 45)
30.22583;60.11292;(2023, 8, 23, 14, 30, 46)
30.22583;60.05646;(2023, 8, 23, 14, 30, 47)
30.18311;60.08088;(2023, 8, 23, 14, 30, 48)
30.19646;60.05188;(2023, 8, 23, 14, 30, 49)
30.20981;60.15412;(2023, 8, 23, 14, 30, 50)
30.19646;60.17701;(2023, 8, 23, 14, 30, 51)
30.20981;60.14496;(2023, 8, 23, 14, 30, 52)
30.19646;60.14344;(2023, 8, 23, 14, 30, 53)
30.20981;60.11139;(2023, 8, 23, 14, 30, 54)
30.18311;60.11597;(2023, 8, 23, 14, 30, 55)
30.18311;60.08088;(2023, 8, 23, 14, 30, 56)
30.19646;60.10834;(2023, 8, 23, 14, 30, 57)
30.18311;60.11597;(2023, 8, 23, 14, 30, 58)
30.18311;60.11597;(2023, 8, 23, 14, 30, 59)
30.18311;60.16327;(2023, 8, 23, 14, 31, 0)
30.20981;60.16785;(2023, 8, 23, 14, 31, 1)
30.18311;60.2182;(2023, 8, 23, 14, 31, 2)
30.19646;60.19989;(2023, 8, 23, 14, 31, 3)
30.19646;60.18616;(2023, 8, 23, 14, 31, 4)
30.16975;60.18158;(2023, 8, 23, 14, 31, 5)
30.18311;60.19837;(2023, 8, 23, 14, 31, 6)
30.18311;60.14954;(2023, 8, 23, 14, 31, 7)
30.16975;60.18158;(2023, 8, 23, 14, 31, 8)
30.16975;60.17243;(2023, 8, 23, 14, 31, 9)
30.16975;60.16175;(2023, 8, 23, 14, 31, 10)
30.18311;60.18464;(2023, 8, 23, 14, 31, 11)
30.18311;60.17548;(2023, 8, 23, 14, 31, 12)
30.20981;60.30518;(2023, 8, 23, 14, 31, 13)
30.19646;60.40437;(2023, 8, 23, 14, 31, 14)
30.20981;60.45472;(2023, 8, 23, 14, 31, 15)
30.19646;60.56611;(2023, 8, 23, 14, 31, 16)
30.18311;60.49287;(2023, 8, 23, 14, 31, 17)
30.18311;60.42725;(2023, 8, 23, 14, 31, 18)
30.19646;60.383;(2023, 8, 23, 14, 31, 19)
30.19646;60.30365;(2023, 8, 23, 14, 31, 20)
30.18311;60.33265;(2023, 8, 23, 14, 31, 21)
30.22583;60.44556;(2023, 8, 23, 14, 31, 22)
30.20981;60.43183;(2023, 8, 23, 14, 31, 23)
30.20981;60.40589;(2023, 8, 23, 14, 31, 24)
30.18311;60.42725;(2023, 8, 23, 14, 31, 25)
30.20981;60.32807;(2023, 8, 23, 14, 31, 26)
30.19646;60.27771;(2023, 8, 23, 14, 31, 27)
30.19646;60.23499;(2023, 8, 23, 14, 31, 28)
30.22583;60.30823;(2023, 8, 23, 14, 31, 29)
30.19646;60.50965;(2023, 8, 23, 14, 31, 30)
30.20981;60.54627;(2023, 8, 23, 14, 31, 31)
30.18311;60.52949;(2023, 8, 23, 14, 31, 32)
30.19646;60.45167;(2023, 8, 23, 14, 31, 33)
30.19646;60.39521;(2023, 8, 23, 14, 31, 34)
30.19646;60.36927;(2023, 8, 23, 14, 31, 35)
30.19646;60.32654;(2023, 8, 23, 14, 31, 36)
30.18311;60.36774;(2023, 8, 23, 14, 31, 37)
30.18311;60.32349;(2023, 8, 23, 14, 31, 38)
30.16975;60.29908;(2023, 8, 23, 14, 31, 39)
30.16975;60.29908;(2023, 8, 23, 14, 31, 40)
30.18311;60.26703;(2023, 8, 23, 14, 31, 41)
30.19646;60.27771;(2023, 8, 23, 14, 31, 42)
30.19646;60.25788;(2023, 8, 23, 14, 31, 43)
30.18311;60.24109;(2023, 8, 23, 14, 31, 44)
30.18311;60.20752;(2023, 8, 23, 14, 31, 45)
30.16975;60.27314;(2023, 8, 23, 14, 31, 46)
30.18311;60.25483;(2023, 8, 23, 14, 31, 47)
30.18311;60.23194;(2023, 8, 23, 14, 31, 48)
30.18311;60.23194;(2023, 8, 23, 14, 31, 49)
30.18311;60.23194;(2023, 8, 23, 14, 31, 50)
30.18311;60.24109;(2023, 8, 23, 14, 31, 51)
30.16975;60.21668;(2023, 8, 23, 14, 31, 52)
30.15373;60.26245;(2023, 8, 23, 14, 31, 53)
30.18311;60.30976;(2023, 8, 23, 14, 31, 54)
30.16975;60.50507;(2023, 8, 23, 14, 31, 55)
30.19646;60.54322;(2023, 8, 23, 14, 31, 56)
30.19646;60.61189;(2023, 8, 23, 14, 31, 57)
30.18311;60.67902;(2023, 8, 23, 14, 31, 58)
30.20981;60.75227;(2023, 8, 23, 14, 31, 59)
30.20981;60.74006;(2023, 8, 23, 14, 32, 0)
30.19646;60.71717;(2023, 8, 23, 14, 32, 1)
30.20981;60.75227;(2023, 8, 23, 14, 32, 2)
30.19646;60.80873;(2023, 8, 23, 14, 32, 3)
30.19646;60.85298;(2023, 8, 23, 14, 32, 4)
30.19646;60.72633;(2023, 8, 23, 14, 32, 5)
30.19646;60.65766;(2023, 8, 23, 14, 32, 6)
30.20981;60.61494;(2023, 8, 23, 14, 32, 7)
30.20981;60.54627;(2023, 8, 23, 14, 32, 8)
30.23918;60.4593;(2023, 8, 23, 14, 32, 9)
30.20981;60.45472;(2023, 8, 23, 14, 32, 10)
30.23918;60.49287;(2023, 8, 23, 14, 32, 11)
30.25253;60.5066;(2023, 8, 23, 14, 32, 12)
30.23918;60.46998;(2023, 8, 23, 14, 32, 13)
30.23918;60.52796;(2023, 8, 23, 14, 32, 14)
30.25253;60.66682;(2023, 8, 23, 14, 32, 15)
30.28191;60.69733;(2023, 8, 23, 14, 32, 16)
30.23918;60.67597;(2023, 8, 23, 14, 32, 17)
30.23918;60.60731;(2023, 8, 23, 14, 32, 18)
30.28191;60.62867;(2023, 8, 23, 14, 32, 19)
30.26855;60.54322;(2023, 8, 23, 14, 32, 20)
30.23918;60.46998;(2023, 8, 23, 14, 32, 21)
30.26855;60.48676;(2023, 8, 23, 14, 32, 22)
30.25253;60.55238;(2023, 8, 23, 14, 32, 23)
30.25253;60.49592;(2023, 8, 23, 14, 32, 24)
30.26855;60.4181;(2023, 8, 23, 14, 32, 25)
30.22583;60.30823;(2023, 8, 23, 14, 32, 26)
30.28191;60.23652;(2023, 8, 23, 14, 32, 27)
30.23918;60.1587;(2023, 8, 23, 14, 32, 28)
30.23918;60.12513;(2023, 8, 23, 14, 32, 29)
30.25253;60.19837;(2023, 8, 23, 14, 32, 30)
30.23918;60.20752;(2023, 8, 23, 14, 32, 31)
30.22583;60.1709;(2023, 8, 23, 14, 32, 32)
30.20981;60.11139;(2023, 8, 23, 14, 32, 33)
30.22583;60.10224;(2023, 8, 23, 14, 32, 34)
30.20981;60.0763;(2023, 8, 23, 14, 32, 35)
30.19646;60.08393;(2023, 8, 23, 14, 32, 36)
30.23918;60.05799;(2023, 8, 23, 14, 32, 37)
30.20981;60.09766;(2023, 8, 23, 14, 32, 38)
30.22583;60.06562;(2023, 8, 23, 14, 32, 39)
30.19646;60.09461;(2023, 8, 23, 14, 32, 40)
30.19646;60.14344;(2023, 8, 23, 14, 32, 41)
30.19646;60.1297;(2023, 8, 23, 14, 32, 42)
30.19646;60.1175;(2023, 8, 23, 14, 32, 43)
30.19646;60.15259;(2023, 8, 23, 14, 32, 44)
30.23918;60.23041;(2023, 8, 23, 14, 32, 45)
30.25253;60.55238;(2023, 8, 23, 14, 32, 46)
30.23918;60.85909;(2023, 8, 23, 14, 32, 47)
30.25253;61.12764;(2023, 8, 23, 14, 32, 48)
30.25253;61.35653;(2023, 8, 23, 14, 32, 49)
30.25253;61.40841;(2023, 8, 23, 14, 32, 50)
30.26855;61.31685;(2023, 8, 23, 14, 32, 51)
30.25253;61.21614;(2023, 8, 23, 14, 32, 52)
30.23918;60.98726;(2023, 8, 23, 14, 32, 53)
30.23918;60.85909;(2023, 8, 23, 14, 32, 54)
30.23918;60.84993;(2023, 8, 23, 14, 32, 55)
30.23918;60.7248;(2023, 8, 23, 14, 32, 56)
30.25253;60.71564;(2023, 8, 23, 14, 32, 57)
30.23918;60.79042;(2023, 8, 23, 14, 32, 58)
30.23918;60.81636;(2023, 8, 23, 14, 32, 59)
30.26855;60.74006;(2023, 8, 23, 14, 33, 0)
30.23918;60.58442;(2023, 8, 23, 14, 33, 1)
30.22583;60.61646;(2023, 8, 23, 14, 33, 2)
30.22583;60.52491;(2023, 8, 23, 14, 33, 3)
30.25253;60.46082;(2023, 8, 23, 14, 33, 4)
30.22583;60.49134;(2023, 8, 23, 14, 33, 5)
30.22583;60.44556;(2023, 8, 23, 14, 33, 6)
30.22583;60.38758;(2023, 8, 23, 14, 33, 7)
30.20981;60.46387;(2023, 8, 23, 14, 33, 8)
30.25253;60.61036;(2023, 8, 23, 14, 33, 9)
30.25253;60.77058;(2023, 8, 23, 14, 33, 10)
30.25253;60.74922;(2023, 8, 23, 14, 33, 11)
30.23918;60.60731;(2023, 8, 23, 14, 33, 12)
30.26855;60.53407;(2023, 8, 23, 14, 33, 13)
30.25253;60.46082;(2023, 8, 23, 14, 33, 14)
30.22583;60.35401;(2023, 8, 23, 14, 33, 15)
30.22583;60.27314;(2023, 8, 23, 14, 33, 16)
30.23918;60.23041;(2023, 8, 23, 14, 33, 17)
30.23918;60.14954;(2023, 8, 23, 14, 33, 18)
30.22583;60.10224;(2023, 8, 23, 14, 33, 19)
30.20981;60.13123;(2023, 8, 23, 14, 33, 20)
30.20981;60.11139;(2023, 8, 23, 14, 33, 21)
30.20981;60.20295;(2023, 8, 23, 14, 33, 22)
30.22583;60.19379;(2023, 8, 23, 14, 33, 23)
30.19646;60.16632;(2023, 8, 23, 14, 33, 24)
30.22583;60.12207;(2023, 8, 23, 14, 33, 25)
30.22583;60.14801;(2023, 8, 23, 14, 33, 26)
30.22583;60.23957;(2023, 8, 23, 14, 33, 27)
30.20981;60.2121;(2023, 8, 23, 14, 33, 28)
30.19646;60.18616;(2023, 8, 23, 14, 33, 29)
30.19646;60.16632;(2023, 8, 23, 14, 33, 30)
30.19646;60.17701;(2023, 8, 23, 14, 33, 31)
30.19646;60.16632;(2023, 8, 23, 14, 33, 32)
30.19646;60.19989;(2023, 8, 23, 14, 33, 33)
30.19646;60.27771;(2023, 8, 23, 14, 33, 34)
30.22583;60.39979;(2023, 8, 23, 14, 33, 35)
30.20981;60.39674;(2023, 8, 23, 14, 33, 36)
30.20981;60.48829;(2023, 8, 23, 14, 33, 37)
30.20981;60.43183;(2023, 8, 23, 14, 33, 38)
30.19646;60.36927;(2023, 8, 23, 14, 33, 39)
30.19646;60.31281;(2023, 8, 23, 14, 33, 40)
30.20981;60.24567;(2023, 8, 23, 14, 33, 41)
30.19646;60.23499;(2023, 8, 23, 14, 33, 42)
30.19646;60.20905;(2023, 8, 23, 14, 33, 43)
30.19646;60.15259;(2023, 8, 23, 14, 33, 44)
30.16975;60.16175;(2023, 8, 23, 14, 33, 45)
30.20981;60.22278;(2023, 8, 23, 14, 33, 46)
30.18311;60.33265;(2023, 8, 23, 14, 33, 47)
30.20981;60.32807;(2023, 8, 23, 14, 33, 48)
30.19646;60.26856;(2023, 8, 23, 14, 33, 49)
30.19646;60.24414;(2023, 8, 23, 14, 33, 50)
30.18311;60.23194;(2023, 8, 23, 14, 33, 51)
30.19646;60.26856;(2023, 8, 23, 14, 33, 52)
30.18311;60.42725;(2023, 8, 23, 14, 33, 53)
30.18311;60.55238;(2023, 8, 23, 14, 33, 54)
30.22583;60.69733;(2023, 8, 23, 14, 33, 55)
30.22583;60.74464;(2023, 8, 23, 14, 33, 56)
30.22583;60.70802;(2023, 8, 23, 14, 33, 57)
30.23918;60.6424;(2023, 8, 23, 14, 33, 58)
30.20981;60.56916;(2023, 8, 23, 14, 33, 59)
30.22583;60.52491;(2023, 8, 23, 14, 34, 0)
30.22583;60.38758;(2023, 8, 23, 14, 34, 1)
30.22583;60.35401;(2023, 8, 23, 14, 34, 2)
30.22583;60.30823;(2023, 8, 23, 14, 34, 3)
30.23918;60.28687;(2023, 8, 23, 14, 34, 4)
30.23918;60.96437;(2023, 8, 23, 14, 34, 5)
30.25253;61.70138;(2023, 8, 23, 14, 34, 6)
30.23918;61.67697;(2023, 8, 23, 14, 34, 7)
30.23918;61.38552;(2023, 8, 23, 14, 34, 8)
30.23918;61.15969;(2023, 8, 23, 14, 34, 9)
30.22583;60.92775;(2023, 8, 23, 14, 34, 10)
30.25253;60.77058;(2023, 8, 23, 14, 34, 11)
30.25253;60.70191;(2023, 8, 23, 14, 34, 12)
30.26855;60.57832;(2023, 8, 23, 14, 34, 13)
30.22583;60.53712;(2023, 8, 23, 14, 34, 14)
30.26855;60.42878;(2023, 8, 23, 14, 34, 15)
30.23918;60.48219;(2023, 8, 23, 14, 34, 16)
30.25253;60.39216;(2023, 8, 23, 14, 34, 17)
30.23918;60.30976;(2023, 8, 23, 14, 34, 18)
30.22583;60.23957;(2023, 8, 23, 14, 34, 19)
30.23918;60.21668;(2023, 8, 23, 14, 34, 20)
30.23918;60.1587;(2023, 8, 23, 14, 34, 21)
30.23918;60.19532;(2023, 8, 23, 14, 34, 22)
30.22583;60.13581;(2023, 8, 23, 14, 34, 23)
30.22583;60.11292;(2023, 8, 23, 14, 34, 24)
30.22583;60.13581;(2023, 8, 23, 14, 34, 25)
30.23918;60.19532;(2023, 8, 23, 14, 34, 26)
30.23918;60.29908;(2023, 8, 23, 14, 34, 27)
30.23918;60.4242;(2023, 8, 23, 14, 34, 28)
30.20981;60.37232;(2023, 8, 23, 14, 34, 29)
30.20981;60.37232;(2023, 8, 23, 14, 34, 30)
30.20981;60.32807;(2023, 8, 23, 14, 34, 31)
30.23918;60.35554;(2023, 8, 23, 14, 34, 32)
30.23918;60.4242;(2023, 8, 23, 14, 34, 33)
30.20981;60.37232;(2023, 8, 23, 14, 34, 34)
30.22583;60.31891;(2023, 8, 23, 14, 34, 35)
30.22583;60.24872;(2023, 8, 23, 14, 34, 36)
30.20981;60.31433;(2023, 8, 23, 14, 34, 37)
30.23918;60.30976;(2023, 8, 23, 14, 34, 38)
30.23918;60.34485;(2023, 8, 23, 14, 34, 39)
30.23918;60.61951;(2023, 8, 23, 14, 34, 40)
30.20981;60.75227;(2023, 8, 23, 14, 34, 41)
30.22583;60.68818;(2023, 8, 23, 14, 34, 42)
30.25253;60.67902;(2023, 8, 23, 14, 34, 43)
30.23918;60.59663;(2023, 8, 23, 14, 34, 44)
30.22583;60.47913;(2023, 8, 23, 14, 34, 45)
30.19646;60.42878;(2023, 8, 23, 14, 34, 46)
30.22583;60.41047;(2023, 8, 23, 14, 34, 47)
30.20981;60.37232;(2023, 8, 23, 14, 34, 48)
30.19646;60.39521;(2023, 8, 23, 14, 34, 49)
30.20981;60.30518;(2023, 8, 23, 14, 34, 50)
30.20981;60.30518;(2023, 8, 23, 14, 34, 51)
30.22583;60.24872;(2023, 8, 23, 14, 34, 52)
30.18311;60.25483;(2023, 8, 23, 14, 34, 53)
30.19646;60.19989;(2023, 8, 23, 14, 34, 54)
30.20981;60.18006;(2023, 8, 23, 14, 34, 55)
30.18311;60.16327;(2023, 8, 23, 14, 34, 56)
30.22583;60.15717;(2023, 8, 23, 14, 34, 57)
30.23918;60.17243;(2023, 8, 23, 14, 34, 58)
30.20981;60.36317;(2023, 8, 23, 14, 34, 59)
30.20981;60.38605;(2023, 8, 23, 14, 35, 0)
30.22583;60.33112;(2023, 8, 23, 14, 35, 1)
30.20981;60.33722;(2023, 8, 23, 14, 35, 2)
30.19646;60.26856;(2023, 8, 23, 14, 35, 3)
30.22583;60.43336;(2023, 8, 23, 14, 35, 4)
30.20981;60.43183;(2023, 8, 23, 14, 35, 5)
30.22583;60.3769;(2023, 8, 23, 14, 35, 6)
30.22583;60.30823;(2023, 8, 23, 14, 35, 7)
30.22583;60.36469;(2023, 8, 23, 14, 35, 8)
30.20981;60.66071;(2023, 8, 23, 14, 35, 9)
30.23918;60.91707;(2023, 8, 23, 14, 35, 10)
30.23918;61.04524;(2023, 8, 23, 14, 35, 11)
30.22583;61.12306;(2023, 8, 23, 14, 35, 12)
30.23918;61.21462;(2023, 8, 23, 14, 35, 13)
30.23918;61.19326;(2023, 8, 23, 14, 35, 14)
30.25253;61.12764;(2023, 8, 23, 14, 35, 15)
30.25253;61.13832;(2023, 8, 23, 14, 35, 16)
30.25253;61.10475;(2023, 8, 23, 14, 35, 17)
30.22583;60.98573;(2023, 8, 23, 14, 35, 18)
30.25253;60.77058;(2023, 8, 23, 14, 35, 19)
30.25253;60.64393;(2023, 8, 23, 14, 35, 20)
30.29526;60.52491;(2023, 8, 23, 14, 35, 21)
30.26855;60.383;(2023, 8, 23, 14, 35, 22)
30.26855;60.50965;(2023, 8, 23, 14, 35, 23)
30.26855;60.50965;(2023, 8, 23, 14, 35, 24)
30.28191;60.65156;(2023, 8, 23, 14, 35, 25)
30.28191;60.68513;(2023, 8, 23, 14, 35, 26)
30.28191;60.62867;(2023, 8, 23, 14, 35, 27)
30.29526;60.5478;(2023, 8, 23, 14, 35, 28)
30.29526;60.50507;(2023, 8, 23, 14, 35, 29)
30.29526;60.68818;(2023, 8, 23, 14, 35, 30)
30.29526;60.80263;(2023, 8, 23, 14, 35, 31)
30.28191;60.68513;(2023, 8, 23, 14, 35, 32)
30.30861;60.59815;(2023, 8, 23, 14, 35, 33)
30.30861;60.55085;(2023, 8, 23, 14, 35, 34)
30.32463;60.57832;(2023, 8, 23, 14, 35, 35)
30.32463;60.61036;(2023, 8, 23, 14, 35, 36)
30.33798;60.77516;(2023, 8, 23, 14, 35, 37)
30.30861;60.71259;(2023, 8, 23, 14, 35, 38)
30.32463;60.57832;(2023, 8, 23, 14, 35, 39)
30.32463;60.46082;(2023, 8, 23, 14, 35, 40)
30.30861;60.29908;(2023, 8, 23, 14, 35, 41)
30.32463;60.25788;(2023, 8, 23, 14, 35, 42)
30.30861;60.2182;(2023, 8, 23, 14, 35, 43)
30.32463;60.23194;(2023, 8, 23, 14, 35, 44)
30.30861;60.38148;(2023, 8, 23, 14, 35, 45)
30.33798;60.47761;(2023, 8, 23, 14, 35, 46)
30.29526;60.42268;(2023, 8, 23, 14, 35, 47)
30.30861;60.36774;(2023, 8, 23, 14, 35, 48)
30.33798;60.31433;(2023, 8, 23, 14, 35, 49)
30.29526;60.20447;(2023, 8, 23, 14, 35, 50)
30.29526;60.14801;(2023, 8, 23, 14, 35, 51)
30.32463;60.1297;(2023, 8, 23, 14, 35, 52)
30.29526;60.19379;(2023, 8, 23, 14, 35, 53)
30.30861;60.18464;(2023, 8, 23, 14, 35, 54)
30.32463;60.1297;(2023, 8, 23, 14, 35, 55)
30.32463;60.15259;(2023, 8, 23, 14, 35, 56)
30.30861;60.29908;(2023, 8, 23, 14, 35, 57)
30.32463;60.24414;(2023, 8, 23, 14, 35, 58)
30.32463;60.22126;(2023, 8, 23, 14, 35, 59)
30.30861;60.26398;(2023, 8, 23, 14, 36, 0)
30.32463;60.22126;(2023, 8, 23, 14, 36, 1)
30.30861;60.20752;(2023, 8, 23, 14, 36, 2)
30.32463;60.29145;(2023, 8, 23, 14, 36, 3)
30.30861;60.24109;(2023, 8, 23, 14, 36, 4)
30.26855;60.16632;(2023, 8, 23, 14, 36, 5)
30.28191;60.09766;(2023, 8, 23, 14, 36, 6)
30.29526;60.04425;(2023, 8, 23, 14, 36, 7)
30.25253;59.99237;(2023, 8, 23, 14, 36, 8)
30.26855;60.029;(2023, 8, 23, 14, 36, 9)
30.26855;59.96949;(2023, 8, 23, 14, 36, 10)
30.29526;60.02137;(2023, 8, 23, 14, 36, 11)
30.30861;60.18464;(2023, 8, 23, 14, 36, 12)
30.30861;60.28687;(2023, 8, 23, 14, 36, 13)
30.26855;60.24567;(2023, 8, 23, 14, 36, 14)
30.30861;60.2182;(2023, 8, 23, 14, 36, 15)
30.28191;60.14496;(2023, 8, 23, 14, 36, 16)
30.28191;60.0885;(2023, 8, 23, 14, 36, 17)
30.28191;60.0763;(2023, 8, 23, 14, 36, 18)
30.29526;60.04425;(2023, 8, 23, 14, 36, 19)
30.28191;59.99695;(2023, 8, 23, 14, 36, 20)
30.29526;59.99848;(2023, 8, 23, 14, 36, 21)
30.28191;60.11139;(2023, 8, 23, 14, 36, 22)
30.28191;60.2945;(2023, 8, 23, 14, 36, 23)
30.26855;60.36012;(2023, 8, 23, 14, 36, 24)
30.25253;60.40437;(2023, 8, 23, 14, 36, 25)
30.28191;60.36317;(2023, 8, 23, 14, 36, 26)
30.28191;60.2945;(2023, 8, 23, 14, 36, 27)
30.26855;60.34943;(2023, 8, 23, 14, 36, 28)
30.26855;60.28077;(2023, 8, 23, 14, 36, 29)
30.26855;60.28077;(2023, 8, 23, 14, 36, 30)
30.28191;60.35096;(2023, 8, 23, 14, 36, 31)
30.26855;60.30365;(2023, 8, 23, 14, 36, 32)
30.26855;60.24567;(2023, 8, 23, 14, 36, 33)
30.29526;60.22736;(2023, 8, 23, 14, 36, 34)
30.26855;60.16632;(2023, 8, 23, 14, 36, 35)
30.25253;60.10682;(2023, 8, 23, 14, 36, 36)
30.26855;60.08545;(2023, 8, 23, 14, 36, 37)
30.25253;60.23194;(2023, 8, 23, 14, 36, 38)
30.26855;60.44251;(2023, 8, 23, 14, 36, 39)
30.25253;60.38148;(2023, 8, 23, 14, 36, 40)
30.26855;60.32654;(2023, 8, 23, 14, 36, 41)
30.25253;60.28992;(2023, 8, 23, 14, 36, 42)
30.25253;60.3006;(2023, 8, 23, 14, 36, 43)
30.23918;60.24109;(2023, 8, 23, 14, 36, 44)
30.23918;60.20752;(2023, 8, 23, 14, 36, 45)
30.25253;60.17548;(2023, 8, 23, 14, 36, 46)
30.25253;60.14038;(2023, 8, 23, 14, 36, 47)
30.22583;60.07935;(2023, 8, 23, 14, 36, 48)
30.26855;60.06256;(2023, 8, 23, 14, 36, 49)
30.22583;60.10224;(2023, 8, 23, 14, 36, 50)
30.25253;60.08393;(2023, 8, 23, 14, 36, 51)
30.25253;60.06104;(2023, 8, 23, 14, 36, 52)
30.22583;60.0885;(2023, 8, 23, 14, 36, 53)
30.23918;60.04731;(2023, 8, 23, 14, 36, 54)
30.26855;60.12055;(2023, 8, 23, 14, 36, 55)
30.25253;60.08393;(2023, 8, 23, 14, 36, 56)
30.25253;60.00153;(2023, 8, 23, 14, 36, 57)
30.25253;60.02594;(2023, 8, 23, 14, 36, 58)
30.25253;60.01526;(2023, 8, 23, 14, 36, 59)
30.22583;59.99695;(2023, 8, 23, 14, 37, 0)
30.23918;59.99848;(2023, 8, 23, 14, 37, 1)
30.22583;59.97406;(2023, 8, 23, 14, 37, 2)
30.23918;59.97559;(2023, 8, 23, 14, 37, 3)
30.23918;60.08088;(2023, 8, 23, 14, 37, 4)
30.25253;60.2182;(2023, 8, 23, 14, 37, 5)
30.26855;60.36012;(2023, 8, 23, 14, 37, 6)
30.22583;60.41047;(2023, 8, 23, 14, 37, 7)
30.22583;60.41047;(2023, 8, 23, 14, 37, 8)
30.20981;60.36317;(2023, 8, 23, 14, 37, 9)
30.22583;60.29602;(2023, 8, 23, 14, 37, 10)
30.23918;60.26398;(2023, 8, 23, 14, 37, 11)
30.22583;60.22736;(2023, 8, 23, 14, 37, 12)
30.22583;60.19379;(2023, 8, 23, 14, 37, 13)
30.18311;60.12665;(2023, 8, 23, 14, 37, 14)
30.23918;60.13886;(2023, 8, 23, 14, 37, 15)
30.22583;60.07935;(2023, 8, 23, 14, 37, 16)
30.20981;60.11139;(2023, 8, 23, 14, 37, 17)
30.19646;60.05188;(2023, 8, 23, 14, 37, 18)
30.20981;60.08545;(2023, 8, 23, 14, 37, 19)
30.19646;60.09461;(2023, 8, 23, 14, 37, 20)
30.20981;60.15412;(2023, 8, 23, 14, 37, 21)
30.20981;60.08545;(2023, 8, 23, 14, 37, 22)
30.20981;60.16785;(2023, 8, 23, 14, 37, 23)
30.20981;60.06256;(2023, 8, 23, 14, 37, 24)
30.20981;60.05341;(2023, 8, 23, 14, 37, 25)
30.20981;60.08545;(2023, 8, 23, 14, 37, 26)
30.19646;60.07477;(2023, 8, 23, 14, 37, 27)
30.18311;60.08088;(2023, 8, 23, 14, 37, 28)
30.18311;60.05799;(2023, 8, 23, 14, 37, 29)
30.19646;60.07477;(2023, 8, 23, 14, 37, 30)
30.20981;60.11139;(2023, 8, 23, 14, 37, 31)
30.18311;60.10682;(2023, 8, 23, 14, 37, 32)
